Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-14,15:41:16.8589,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:19.3465,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:19.5490,KeyDown,X,0,0,0,CorrectKey,X,None,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:19.7704,KeyDown,C,0.2204342,0.2204342,1,CorrectKey,C,None,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:20.0916,KeyDown,B,0.5425731,0.3221389,2,CorrectKey,V,B,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:20.0925,KeyDown,V,0.5425731,0,3,CorrectKey,V,B,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:20.0965,KeySequenceStopped,NA,0.5595275,0.0169544,NA,NA,NA,NA,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:20.3641,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,15:41:20.3661,DecisionFabInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,1.00255,
2020-01-14,15:41:20.3681,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:22.8777,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:23.1999,KeyDown,X,0,0,0,CorrectKey,X,None,1,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:23.4033,KeyDown,C,0.2034939,0.2034939,1,CorrectKey,C,None,1,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:23.6921,KeyDown,V,0.4916755,0.2881815,2,CorrectKey,V,B,1,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:23.7101,KeyDown,B,0.5092674,0.017592,3,CorrectKey,V,B,1,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:23.7120,KeySequenceStopped,NA,0.5271792,0.0179118,NA,NA,NA,NA,1,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:24.8826,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.00255,
2020-01-14,15:41:24.8826,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:24.8836,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:27.3921,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:27.6642,KeyDown,X,0,0,0,CorrectKey,X,None,2,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:27.8837,KeyDown,C,0.2204173,0.2204173,1,CorrectKey,C,None,2,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:28.1211,KeyDown,V,0.4577974,0.2373802,2,CorrectKey,V,B,2,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:28.1380,KeyDown,B,0.4747518,0.0169544,3,CorrectKey,V,B,2,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:28.1400,KeySequenceStopped,NA,0.4917009,0.0169491,NA,NA,NA,NA,2,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:29.3955,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.180272,
2020-01-14,15:41:29.3955,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:29.3965,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:31.9078,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:32.1790,KeyDown,X,0,0,0,CorrectKey,X,None,3,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:32.3835,KeyDown,C,0.2034449,0.2034449,1,CorrectKey,C,None,3,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:32.5690,KeyDown,V,0.3899703,0.1865254,2,CorrectKey,V,B,3,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
2020-01-14,15:41:32.6199,KeyDown,B,0.4408349,0.0508646,3,CorrectKey,V,B,3,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9176692,
