Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-14,14:18:01.3975,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:03.8860,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:03.9868,KeyDown,H,0,0,0,CorrectKey,H,K,0,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:03.9877,KeyDown,K,0,0,1,CorrectKey,H,K,0,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:04.2241,KeyDown,J,0.2373531,0.2373531,2,CorrectKey,J,None,0,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:04.6170,KeySequenceStopped,NA,0.6442747,0.4069215,NA,NA,NA,NA,0,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:04.6480,KeyDown,L,0,0,NA,WrongKey,H,K,1,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:04.6819,KeyDown,K,0.033908,0.033908,1,CorrectKey,H,K,1,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:05.0735,KeySequenceStopped,NA,0.4415589,0.4076509,NA,NA,NA,NA,1,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:05.8893,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:18:05.8903,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,1.128946,
2020-01-14,14:18:05.8923,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:05.5652,KeyDown,H,0,0,0,CorrectKey,H,K,2,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:05.9571,KeySequenceStopped,NA,0.4078948,0.4078948,NA,NA,NA,NA,2,Correct,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:06.0240,KeyDown,J,0,0,NA,WrongKey,H,K,3,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:06.1766,KeyDown,L,0.1526113,0.1526113,NA,WrongKey,H,K,3,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:06.5675,KeySequenceStopped,NA,0.559523,0.4069116,NA,NA,NA,NA,3,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:08.3990,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:08.5013,KeyDown,K,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:08.5022,KeyDown,H,0,0,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
2020-01-14,14:18:08.8749,KeyDown,J,0.3737042,0.3737042,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0.1,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.128946,
