Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-14,14:48:48.7527,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:51.2399,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:51.4261,KeyDown,X,0,0,0,CorrectKey,X,None,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:51.5448,KeyDown,C,0.1191448,0.1191448,1,CorrectKey,C,None,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:51.8852,KeyDown,V,0.4589535,0.3398087,2,CorrectKey,V,B,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:52.0543,KeyDown,B,0.6286179,0.1696644,3,CorrectKey,V,B,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:52.0582,KeySequenceStopped,NA,0.6455679,0.01695,NA,NA,NA,NA,0,Correct,Fast,Accepted,XCVB,ClosedByInputThreshold,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:53.2415,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:48:53.2435,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,1.243528,
2020-01-14,14:48:53.2455,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.243528,
2020-01-14,14:48:52.8342,KeyDown,X,0,0,0,CorrectKey,X,None,1,Correct,Slow,Rejected,XCVB,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.243528,
2020-01-14,14:48:52.9536,KeyDown,C,0.1186602,0.1186602,1,CorrectKey,C,None,1,Correct,Slow,Rejected,XCVB,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.243528,
