Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-15,10:01:22.7459,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.2191,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.4206,KeyDown,T,0,0,0,CorrectKey,T,R,0,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.4215,KeyDown,R,0,0,1,CorrectKey,T,R,0,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.8135,KeySequenceStopped,NA,0.4069532,0.4069532,NA,NA,NA,NA,0,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.8275,KeyDown,W,0.4069532,0.4069532,NA,WrongKey,T,R,1,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:25.8962,KeyDown,E,0.4747536,0.0678005,NA,WrongKey,T,R,1,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:26.2862,KeySequenceStopped,NA,0.8816356,0.4068819,NA,NA,NA,NA,1,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:27.2189,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,10:01:27.2199,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,0.9255232,
2020-01-15,10:01:27.2219,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:29.7310,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:30.0016,KeyDown,T,0,0,0,CorrectKey,T,R,2,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:30.0026,KeyDown,R,0,0,1,CorrectKey,T,R,2,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:30.3935,KeySequenceStopped,NA,0.4068808,0.4068808,NA,NA,NA,NA,2,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:30.8324,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.9255232,
2020-01-15,10:01:30.8344,DecisionFabInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:30.8354,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:30.5102,KeyDown,W,0,0,NA,WrongKey,T,R,3,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:30.5612,KeyDown,E,0.0508616,0.0508616,NA,WrongKey,T,R,3,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:30.9521,KeySequenceStopped,NA,0.4577473,0.4068857,NA,NA,NA,NA,3,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:33.3449,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:33.6847,KeyDown,T,0,0,0,CorrectKey,T,R,4,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:33.6847,KeyDown,R,0,0,1,CorrectKey,T,R,4,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:34.0757,KeySequenceStopped,NA,0.4069733,0.4069733,NA,NA,NA,NA,4,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:34.1764,KeyDown,W,0,0,NA,WrongKey,T,R,5,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:34.2282,KeyDown,E,0.0508489,0.0508489,NA,WrongKey,T,R,5,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:34.6190,KeySequenceStopped,NA,0.4584612,0.4076123,NA,NA,NA,NA,5,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:35.3487,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.087609,
2020-01-15,10:01:35.3487,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:35.3497,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:37.8601,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:38.1320,KeyDown,R,0,0,0,CorrectKey,T,R,6,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:38.1998,KeyDown,T,0.0677982,0.0677982,1,CorrectKey,T,R,6,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:38.5898,KeySequenceStopped,NA,0.4747265,0.4069283,NA,NA,NA,NA,6,Correct,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:38.7414,KeyDown,W,0,0,NA,WrongKey,T,R,7,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:38.7923,KeyDown,E,0.0508784,0.0508784,NA,WrongKey,T,R,7,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
2020-01-15,10:01:39.1840,KeySequenceStopped,NA,0.4585682,0.4076897,NA,NA,NA,NA,7,Mistyped,Slow,Rejected,TRWE,ClosedByDeadzone,0.3,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,0.800472,
