Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-15,09:58:03.4253,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:05.9135,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:06.0830,KeyDown,T,0,0,0,CorrectKey,T,None,0,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:06.4744,KeySequenceStopped,NA,0.4068746,0.4068746,NA,NA,NA,NA,0,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:06.7433,KeyDown,Y,0,0,NA,WrongKey,T,None,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:06.7442,KeyDown,I,0,0,1,CorrectKey,Y,I,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:07.0677,KeyDown,U,0.3240351,0.3240351,NA,WrongKey,Y,I,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:07.4596,KeySequenceStopped,NA,0.730956,0.406921,NA,NA,NA,NA,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:07.9164,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-15,09:58:07.9174,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,1.133979,
2020-01-15,09:58:07.9234,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.133979,
2020-01-15,09:58:10.4272,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.133979,
2020-01-15,09:58:10.6323,KeyDown,T,0,0,0,CorrectKey,T,None,2,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.133979,
2020-01-15,09:58:11.0228,KeySequenceStopped,NA,0.4073943,0.4073943,NA,NA,NA,NA,2,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.133979,
2020-01-15,09:58:11.0388,KeyDown,I,0.4073943,0.4073943,NA,WrongKey,T,None,3,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0.2,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.133979,
