Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,
2020-01-14,14:23:02.5617,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:03.2499,KeyDown,T,0,0,0,CorrectKey,T,None,0,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:03.6408,KeySequenceStopped,NA,0.4069369,0.4069369,NA,NA,NA,NA,0,Correct,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:05.0489,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:05.3877,KeyDown,I,0,0,NA,WrongKey,T,None,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:05.4216,KeyDown,Y,0.0339026,0.0339026,1,CorrectKey,Y,I,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:05.6759,KeyDown,U,0.2883183,0.2544157,NA,WrongKey,Y,I,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:06.0688,KeySequenceStopped,NA,0.6960526,0.4077342,NA,NA,NA,NA,1,Mistyped,Slow,Rejected,TYUI,ClosedByDeadzone,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:07.0518,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,NA,NA,1,0.25,NA,NA,
2020-01-14,14:23:07.0528,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,NA,0,1,0.25,0,1.051489,
2020-01-14,14:23:07.0548,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.051489,
2020-01-14,14:23:09.5628,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.051489,
2020-01-14,14:23:10.1083,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0,1,0.25,0,1.051489,
2020-01-14,14:23:10.1093,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:10.1113,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:09.5798,KeyDown,T,0,0,0,CorrectKey,T,None,2,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:09.8511,KeyDown,I,0.2712651,0.2712651,1,CorrectKey,Y,I,2,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:09.8859,KeyDown,Y,0.3051619,0.0338968,2,CorrectKey,Y,I,2,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:10.1054,KeyDown,U,0.5255889,0.220427,3,CorrectKey,U,None,2,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:10.1083,KeySequenceStopped,NA,0.5425383,0.0169494,NA,NA,NA,NA,2,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:12.6205,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:13.4197,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.5,1,0.25,0.5,0.929824,
2020-01-14,14:23:13.4207,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:13.4227,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:12.7053,KeyDown,T,0,0,0,CorrectKey,T,None,3,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:12.8247,KeyDown,Y,0.1186707,0.1186707,1,CorrectKey,Y,I,3,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:13.0617,KeyDown,I,0.3564101,0.2377394,2,CorrectKey,Y,I,3,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:13.4178,KeyDown,U,0.7124416,0.3560316,3,CorrectKey,U,None,3,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:13.4197,KeySequenceStopped,NA,0.7294222,0.0169805,NA,NA,NA,NA,3,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:15.9311,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:16.5629,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.6666667,1,0.25,0.6666667,0.9519632,
2020-01-14,14:23:16.5639,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.75,1,0.25,0.75,1.190384,
2020-01-14,14:23:16.5648,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.75,1,0.25,0.75,1.190384,
2020-01-14,14:23:16.0159,KeyDown,T,0,0,0,CorrectKey,T,None,4,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.75,1,0.25,0.75,1.190384,
2020-01-14,14:23:16.1007,KeyDown,Y,0.0847553,0.0847553,1,CorrectKey,Y,I,4,Correct,Fast,Accepted,TYUI,ClosedByInputThreshold,0,0.4,0.4,20,2.5,2,Running,MeetDesignGoals,0.75,1,0.25,0.75,1.190384,
